,loss,accuracy,auc_52,val_loss,val_accuracy,val_auc_52
32,0.4638941287994385,0.7762624025344849,0.8570820689201355,0.5862007737159729,0.7029374241828918,0.7638731598854065
33,0.45766788721084595,0.7776248455047607,0.8608022332191467,0.5877187848091125,0.7054917216300964,0.7639173865318298
34,0.4621832072734833,0.7754250764846802,0.8579087853431702,0.5868211388587952,0.7021711468696594,0.7638680338859558
35,0.4595240354537964,0.7761630415916443,0.8594380021095276,0.5860799551010132,0.7026820182800293,0.7649218440055847
36,0.4569547474384308,0.778419554233551,0.8614214062690735,0.586058497428894,0.7054917216300964,0.765178382396698
37,0.45795127749443054,0.7773409485816956,0.8610352873802185,0.5864405632019043,0.7049808502197266,0.765392541885376
38,0.4588451683521271,0.7788169384002686,0.8603380918502808,0.5864179134368896,0.7063856720924377,0.7646172642707825
39,0.45934635400772095,0.7761346697807312,0.8594303727149963,0.5849495530128479,0.705747127532959,0.7657289505004883
40,0.4557921588420868,0.779569149017334,0.8621394038200378,0.5856401324272156,0.7049808502197266,0.7659907341003418
41,0.4548127353191376,0.7799381017684937,0.8633608222007751,0.5855820178985596,0.7040868401527405,0.7652671933174133
42,0.453704297542572,0.7810592651367188,0.8636857271194458,0.5860106348991394,0.7048531174659729,0.7660226225852966
43,0.4543948769569397,0.7786750197410583,0.8630045056343079,0.5856632590293884,0.7054917216300964,0.7663325071334839
44,0.45282283425331116,0.780988335609436,0.8641684055328369,0.5867579579353333,0.7037037014961243,0.7659158706665039
45,0.4490600526332855,0.7825778722763062,0.8666714429855347,0.5874760150909424,0.7053639888763428,0.7658804655075073
46,0.4548433721065521,0.7796117067337036,0.8626462817192078,0.5855032801628113,0.7068965435028076,0.7663261890411377
47,0.4535263776779175,0.779895544052124,0.863369345664978,0.5864456295967102,0.7042145729064941,0.7656498551368713
48,0.4485683739185333,0.7817121148109436,0.8666568398475647,0.5875425934791565,0.7060025334358215,0.7662023901939392
49,0.44726139307022095,0.7829042673110962,0.8676574230194092,0.5894989967346191,0.7040868401527405,0.7656839489936829
